,id,행정동,법정동,geometry,coordinates,centroid,인구수,고령인구수,장애인복지시설수,경로당수,BF인증시설수,무장애산책로,전동휠체어충전소,장애인_실내문화공간,장애인_실외문화공간,경찰서,공공도서관,우체국,의료기관,학교,장애인구수(4유형),전동휠체어충전소_공휴일운영,복지시설밀도,장애등록인원,건물3유형,건물2유형,복지시설수_정규화,장애인구수_정규화,건물3유형_정규화,건물2유형_정규화,총점,총점_정규화
619,822,초전동,초장동,"MULTIPOLYGON (((128.1151446273444 35.1947617848553, 128.1151786171454 35.19927009825687, 128.1206709977543 35.19924207077835, 128.120636704536 35.19473376203067, 128.1151446273444 35.1947617848553)))","[[128.11514462734436, 35.1947617848553], [128.1151786171454, 35.19927009825687], [128.12067099775433, 35.199242070778354], [128.12063670453597, 35.194733762030666], [128.11514462734436, 35.1947617848553]]",POINT (128.1179077365369 35.19700194973858),446.0,71.0,0,0,0,0,0,0,0,0,0,0,2,0,10.35897436,0,0,10.35897436,0,2,0.0,0.15076669931217812,0.0,0.045454545454545456,0.6939758881578034,0.039682124876356084
620,824,이반성면,이반성면,"MULTIPOLYGON (((128.3179845301631 35.15749405059942, 128.3180296649214 35.16200219156651, 128.3235192939974 35.16196499800582, 128.3234738564321 35.15745686321726, 128.3179845301631 35.15749405059942)))","[[128.31798453016313, 35.15749405059942], [128.3180296649214, 35.16200219156651], [128.32351929399735, 35.16196499800582], [128.32347385643214, 35.15745686321726], [128.31798453016313, 35.15749405059942]]",POINT (128.320751836168 35.15972954657584),13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,0,0,1.630952381,0,0,0.0,0.011166978251864973,0.0,0.0,0.04466791300745989,0.002554148828763313
621,825,금곡면,문산읍,"MULTIPOLYGON (((128.2081178594348 35.14916905327416, 128.2081569202585 35.15367731593461, 128.2136461313961 35.15364510761489, 128.2136067678585 35.14913685030555, 128.2081178594348 35.14916905327416)))","[[128.20811785943476, 35.14916905327416], [128.2081569202585, 35.15367731593461], [128.21364613139608, 35.153645107614885], [128.2136067678585, 35.149136850305545], [128.20811785943476, 35.14916905327416]]",POINT (128.2108819195545 35.15140710250524),53.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,0,0,4.13253012,0,0,0.0,0.05117828383923932,0.0,0.0,0.2047131353569573,0.011705669231000675
622,826,명석면,명석면,"MULTIPOLYGON (((128.0328803942007 35.21318573323399, 128.0329098587104 35.21769409794043, 128.0384035599096 35.21766979081389, 128.0383737916896 35.21316143014268, 128.0328803942007 35.21318573323399)))","[[128.03288039420073, 35.21318573323399], [128.0329098587104, 35.21769409794043], [128.0384035599096, 35.217669790813886], [128.03837379168957, 35.21316143014268], [128.03288039420073, 35.21318573323399]]",POINT (128.0356419009907 35.21542778380553),17.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,0,0,1.79245283,0,0,0.0,0.013750085591163681,0.0,0.0,0.055000342364654724,0.0031449658283520658
623,827,대곡면,대곡면,"MULTIPOLYGON (((128.2252251280289 35.22120323404928, 128.2252652392451 35.22571142609633, 128.2307592764355 35.22567838412812, 128.230718861434 35.22117019756563, 128.2252251280289 35.22120323404928)))","[[128.2252251280289, 35.221203234049284], [128.22526523924506, 35.22571142609633], [128.2307592764355, 35.22567838412812], [128.23071886143404, 35.22117019756563], [128.2252251280289, 35.221203234049284]]",POINT (128.2279921261 35.22344083123773),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,0,0,2.068181818,0,0,0.0,0.018160213098364634,0.0,0.0,0.07264085239345854,0.004153665026394561
624,828,정촌면,정촌면,"MULTIPOLYGON (((128.0817103253694 35.12729917832721, 128.0817423876569 35.13180756959319, 128.0872302682066 35.13178110271826, 128.0871979035008 35.12727271585084, 128.0817103253694 35.12729917832721)))","[[128.0817103253694, 35.12729917832721], [128.08174238765693, 35.13180756959319], [128.08723026820655, 35.131781102718264], [128.08719790350082, 35.127272715850836], [128.0817103253694, 35.12729917832721]]",POINT (128.0844702210332 35.12954016232931),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,0,0,4.276923077,0,0,0.0,0.05348776662569116,0.0,0.0,0.21395106650276463,0.012233901902455897
625,830,수곡면,수곡면,"MULTIPOLYGON (((127.9501553744609 35.15491060035327, 127.9501802113461 35.15941906453848, 127.955670060377 35.15939854096166, 127.9556449206368 35.15489008018617, 127.9501553744609 35.15491060035327)))","[[127.95015537446086, 35.15491060035327], [127.95018021134614, 35.159419064538476], [127.95567006037702, 35.15939854096166], [127.95564492063677, 35.15489008018617], [127.95015537446086, 35.15491060035327]]",POINT (127.952912641589 35.15715459223848),22.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,0,0,0.932773109,0,0,0.0,0.0,0.0,0.0,0.0,0.0
626,831,명석면,명석면,"MULTIPOLYGON (((128.0278543408777 35.28534327998229, 128.0278836054662 35.28985159449849, 128.0333821817806 35.28982747268413, 128.0333526123994 35.28531916216875, 128.0278543408777 35.28534327998229)))","[[128.02785434087767, 35.28534327998229], [128.02788360546617, 35.289851594498494], [128.0333821817806, 35.28982747268413], [128.0333526123994, 35.285319162168754], [128.02785434087767, 35.28534327998229]]",POINT (128.0306181849961 35.28758539816147),8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,0,0,1.79245283,0,0,0.0,0.013750085591163681,0.0,0.0,0.055000342364654724,0.0031449658283520658
627,834,내동면,내동면,"MULTIPOLYGON (((128.0872950191831 35.14079786629357, 128.0873274054571 35.14530624300108, 128.0928161864717 35.14527951432627, 128.0927834975796 35.14077114206006, 128.0872950191831 35.14079786629357)))","[[128.0872950191831, 35.14079786629357], [128.08732740545707, 35.14530624300108], [128.09281618647165, 35.14527951432627], [128.09278349757957, 35.14077114206006], [128.0872950191831, 35.14079786629357]]",POINT (128.0900555270213 35.14303871213745),38.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1.2125,0,1,1.2125,0,0,0.14285714285714285,0.004474071679771673,0.0,0.0,0.5893248581476581,0.03369809097522785
628,835,명석면,명석면,"MULTIPOLYGON (((128.0383737916896 35.21316143014268, 128.0384035599096 35.21766979081389, 128.0438972544978 35.21764523441536, 128.0438671825688 35.21313687782078, 128.0383737916896 35.21316143014268)))","[[128.03837379168957, 35.21316143014268], [128.0384035599096, 35.217669790813886], [128.04389725449775, 35.217645234415365], [128.04386718256876, 35.21313687782078], [128.03837379168957, 35.21316143014268]]",POINT (128.0411354470282 35.21540335407093),1111.0,396.0,0,2,0,0,0,0,0,0,0,1,0,1,1.79245283,0,2,1.79245283,1,1,0.2857142857142857,0.013750085591163681,1.0,0.2,4.597857485221798,0.2629093575233437
629,837,이반성면,이반성면,"MULTIPOLYGON (((128.3398027982532 35.14381944055188, 128.3398491133628 35.14832756679952, 128.345337793481 35.14828939742907, 128.3452911757751 35.14378127752314, 128.3398027982532 35.14381944055188)))","[[128.33980279825323, 35.14381944055188], [128.3398491133628, 35.14832756679952], [128.34533779348095, 35.14828939742907], [128.34529117577506, 35.14378127752314], [128.33980279825323, 35.14381944055188]]",POINT (128.3425702200016 35.1460544412939),10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,0,0,1.630952381,0,0,0.0,0.011166978251864973,0.0,0.0,0.04466791300745989,0.002554148828763313
630,838,인사동,성북동,"MULTIPOLYGON (((128.0711761883868 35.19046864900921, 128.0712077437827 35.19497700154056, 128.0766998794631 35.19495097115081, 128.0766680207044 35.19044262294197, 128.0711761883868 35.19046864900921)))","[[128.07117618838683, 35.19046864900921], [128.07120774378265, 35.194977001540565], [128.07669987946306, 35.19495097115081], [128.07666802070437, 35.19044262294197], [128.07117618838683, 35.19046864900921]]",POINT (128.0739379579374 35.19270983191587),4051.0,1109.0,0,1,0,0,0,0,0,0,0,0,11,2,55.16666667,0,1,55.16666667,0,13,0.14285714285714285,0.8674401177433506,0.0,0.65,5.3411890424019735,0.30541368105951333
631,839,내동면,내동면,"MULTIPOLYGON (((128.0654033928545 35.14991906235105, 128.0654345824894 35.15442744964023, 128.0709239973215 35.15440170682348, 128.0708925049278 35.14989332381131, 128.0654033928545 35.14991906235105)))","[[128.06540339285453, 35.14991906235105], [128.06543458248944, 35.15442744964023], [128.0709239973215, 35.15440170682348], [128.0708925049278, 35.149893323811305], [128.06540339285453, 35.14991906235105]]",POINT (128.0681636192525 35.15216040638079),19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,0,0,1.2125,0,0,0.0,0.004474071679771673,0.0,0.0,0.01789628671908669,0.0010233247242855026
632,841,정촌면,정촌면,"MULTIPOLYGON (((128.1365857752457 35.12702337406667, 128.1366208616421 35.13153171948893, 128.1421086672914 35.13150276788861, 128.1420732784934 35.12699442727784, 128.1365857752457 35.12702337406667)))","[[128.1365857752457, 35.127023374066674], [128.13662086164206, 35.131531719488926], [128.1421086672914, 35.131502767888605], [128.14207327849337, 35.126994427277836], [128.1365857752457, 35.127023374066674]]",POINT (128.1393471455037 35.12926309288694),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,0,0,4.276923077,0,0,0.0,0.05348776662569116,0.0,0.0,0.21395106650276463,0.012233901902455897
633,842,사봉면,사봉면,"MULTIPOLYGON (((128.3072731708318 35.18461654738473, 128.3073177593354 35.18912468011863, 128.3128092266712 35.18908794739698, 128.3127643349527 35.18457982076298, 128.3072731708318 35.18461654738473)))","[[128.30727317083185, 35.184616547384735], [128.30731775933538, 35.18912468011863], [128.31280922667125, 35.189087947396985], [128.31276433495273, 35.18457982076298], [128.30727317083185, 35.184616547384735]]",POINT (128.3100411227404 35.18685226966521),21.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,0,0,1.913793103,0,0,0.0,0.015690853878060573,0.0,0.0,0.0627634155122423,0.00358886487920325
634,843,충무공동,충무공동,"MULTIPOLYGON (((128.1424984631694 35.18109429072877, 128.1425339463943 35.18560259062932, 128.1480253782257 35.18557333228849, 128.1479895917941 35.18106503724702, 128.1424984631694 35.18109429072877)))","[[128.14249846316943, 35.18109429072877], [128.14253394639434, 35.18560259062932], [128.1480253782257, 35.18557333228849], [128.14798959179407, 35.18106503724702], [128.14249846316943, 35.18109429072877]]",POINT (128.1452618447306 35.1833338334711),1624.0,114.0,0,1,0,1,0,0,0,0,0,0,0,0,39.8,0,2,39.8,0,0,0.6428571428571428,0.6216590706836372,0.0,0.0,5.058064854163121,0.2892244018858018
635,844,정촌면,정촌면,"MULTIPOLYGON (((128.103627329946 35.12268346099748, 128.1036605945091 35.12719183780916, 128.1091481434926 35.12716438159463, 128.1091145765849 35.12265600934621, 128.103627329946 35.12268346099748)))","[[128.10362732994597, 35.12268346099748], [128.10366059450905, 35.12719183780916], [128.10914814349263, 35.12716438159463], [128.10911457658494, 35.12265600934621], [128.10362732994597, 35.12268346099748]]",POINT (128.1063876609772 35.12492394314017),13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,0,0,4.276923077,0,0,0.0,0.05348776662569116,0.0,0.0,0.21395106650276463,0.012233901902455897
636,846,금산면,금산면,"MULTIPOLYGON (((128.131655736057 35.19918526855003, 128.1316906438556 35.20369356447258, 128.1371833048943 35.20366478494658, 128.1371480936161 35.19915649380248, 128.131655736057 35.19918526855003)))","[[128.13165573605704, 35.19918526855003], [128.13169064385565, 35.20369356447258], [128.1371833048943, 35.203664784946575], [128.1371480936161, 35.199156493802484], [128.13165573605704, 35.19918526855003]]",POINT (128.1344194444435 35.20142504870451),47.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,0,0,6.915492958,0,0,0.0,0.09569018319521794,0.0,0.0,0.38276073278087175,0.02188658057889518
637,847,대곡면,대곡면,"MULTIPOLYGON (((128.1978335218571 35.23038111161994, 128.1978721312605 35.23488932366678, 128.2033668201073 35.23485751773436, 128.203327906774 35.2303493109663, 128.1978335218571 35.23038111161994)))","[[128.19783352185706, 35.23038111161994], [128.19787213126045, 35.234889323666785], [128.2033668201073, 35.23485751773436], [128.20332790677404, 35.230349310966304], [128.19783352185706, 35.23038111161994]]",POINT (128.2006000948209 35.23261933678192),52.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,0,0,2.068181818,0,0,0.0,0.018160213098364634,0.0,0.0,0.07264085239345854,0.004153665026394561
638,848,명석면,명석면,"MULTIPOLYGON (((128.0495429218083 35.24016214032243, 128.0495733379427 35.24467047247511, 128.0550688427589 35.24464539256989, 128.0550381225137 35.24013706457928, 128.0495429218083 35.24016214032243)))","[[128.0495429218083, 35.240162140322425], [128.04957333794272, 35.24467047247511], [128.0550688427589, 35.244645392569886], [128.05503812251368, 35.24013706457928], [128.0495429218083, 35.240162140322425]]",POINT (128.0523058061151 35.24240378828002),60.0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,1.79245283,0,1,1.79245283,0,0,0.14285714285714285,0.013750085591163681,0.0,0.0,0.6264289137932261,0.035819732079294404
639,849,상평동,상평동,"MULTIPOLYGON (((128.120465352624 35.17219216741451, 128.120499607788 35.17670049312078, 128.1259904643763 35.17667224002253, 128.1259559061333 35.17216391900894, 128.120465352624 35.17219216741451)))","[[128.12046535262397, 35.17219216741451], [128.120499607788, 35.176700493120784], [128.12599046437626, 35.176672240022526], [128.1259559061333, 35.17216391900894], [128.12046535262397, 35.17219216741451]]",POINT (128.1232278325707 35.1744322256327),250.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,32.45454545,0,0,32.45454545,0,0,0.0,0.5041727251280899,0.0,0.0,2.0166909005123594,0.11531608160562659
640,851,대평면,대평면,"MULTIPOLYGON (((127.9831192204367 35.15929219187728, 127.9831458803528 35.16380063160511, 127.9886359977896 35.16377861189604, 127.988609034959 35.15927017582626, 127.9831192204367 35.15929219187728)))","[[127.98311922043673, 35.159292191877284], [127.98314588035275, 35.16380063160511], [127.98863599778957, 35.16377861189604], [127.98860903495896, 35.15927017582626], [127.98311922043673, 35.159292191877284]]",POINT (127.9858775332599 35.16153542353298),56.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,0,0,2.740740741,0,0,0.0,0.028917408517134865,0.0,0.0,0.11566963406853946,0.006614086947162737
641,852,일반성면,일반성면,"MULTIPOLYGON (((128.2961149823197 35.16665664051875, 128.2961589253391 35.17116479896817, 128.3016491999381 35.17112858824161, 128.3016049539685 35.16662043580678, 128.2961149823197 35.16665664051875)))","[[128.29611498231972, 35.16665664051875], [128.29615892533914, 35.17116479896817], [128.30164919993805, 35.17112858824161], [128.30160495396845, 35.166620435806784], [128.29611498231972, 35.16665664051875]]",POINT (128.2988820151865 35.16889263661955),56.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,3.188679245,0,1,3.188679245,0,0,0.14285714285714285,0.03608192876708713,0.0,0.0,0.7157562864969199,0.040927546369376414
642,854,하대동,하대동,"MULTIPOLYGON (((128.1151106450902 35.19025346806215, 128.1151446273444 35.1947617848553, 128.120636704536 35.19473376203067, 128.1206024189318 35.19022544989087, 128.1151106450902 35.19025346806215)))","[[128.11511064509017, 35.190253468062146], [128.11514462734436, 35.1947617848553], [128.12063670453597, 35.194733762030666], [128.12060241893184, 35.190225449890875], [128.11511064509017, 35.190253468062146]]",POINT (128.1178735988175 35.1924936369646),3321.0,732.0,0,1,0,0,0,0,0,0,0,1,2,2,63.45454545,0,1,63.45454545,1,4,0.14285714285714285,1.0,1.0,0.4454545454545455,8.462337662337662,0.48388358384350066
643,855,이현동,이현동,"MULTIPOLYGON (((128.049239131655 35.19507863249825, 128.0492694803226 35.1995869985203, 128.0547619470669 35.19956196021556, 128.0547312949631 35.19505359835107, 128.049239131655 35.19507863249825)))","[[128.049239131655, 35.19507863249825], [128.04926948032255, 35.1995869985203], [128.05476194706694, 35.19956196021556], [128.05473129496306, 35.195053598351066], [128.049239131655, 35.19507863249825]]",POINT (128.0520004633607 35.19732031815516),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.77777778,0,0,19.77777778,0,0,0.0,0.30141507454743066,0.0,0.0,1.2056602981897226,0.06894066973743361
644,856,사봉면,사봉면,"MULTIPOLYGON (((128.3018705772186 35.19366929925727, 128.3019148821764 35.19817743122731, 128.3074069660505 35.19814093535095, 128.3073623577409 35.19363280944076, 128.3018705772186 35.19366929925727)))","[[128.30187057721858, 35.193669299257266], [128.30191488217636, 35.19817743122731], [128.30740696605048, 35.19814093535095], [128.30736235774086, 35.193632809440764], [128.30187057721858, 35.193669299257266]]",POINT (128.3046386955907 35.19590513957541),18.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1.913793103,0,1,1.913793103,0,0,0.5,0.015690853878060573,0.0,0.0,2.0627634155122423,0.11795054675750145
645,857,진성면,진성면,"MULTIPOLYGON (((128.2358871608837 35.18507134095513, 128.2359278073992 35.18957954922564, 128.2414193982088 35.18954605315091, 128.2413784484511 35.18503785044285, 128.2358871608837 35.18507134095513)))","[[128.23588716088375, 35.185071340955126], [128.23592780739918, 35.18957954922564], [128.2414193982088, 35.189546053150906], [128.24137844845112, 35.18503785044285], [128.23588716088375, 35.185071340955126]]",POINT (128.2386532035466 35.18730871919383),10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,0,0,1.607594937,0,0,0.0,0.010793389290365192,0.0,0.0,0.04317355716146077,0.00246870030482675
646,858,일반성면,일반성면,"MULTIPOLYGON (((128.2740268621568 35.15327440502207, 128.2740695648979 35.15778259733673, 128.2795589694535 35.15774739937241, 128.2795159639555 35.15323921290516, 128.2740268621568 35.15327440502207)))","[[128.27402686215683, 35.15327440502207], [128.2740695648979, 35.157782597336734], [128.27955896945355, 35.15774739937241], [128.2795159639555, 35.153239212905156], [128.27402686215683, 35.15327440502207]]",POINT (128.2767928399166 35.15551092438475),16.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,0,0,3.188679245,0,0,0.0,0.03608192876708713,0.0,0.0,0.14432771506834852,0.00825278011843407
647,860,대곡면,대곡면,"MULTIPOLYGON (((128.1321451513275 35.26230110258564, 128.1321801678154 35.26680935098143, 128.1376770846511 35.26678050450236, 128.1376417637388 35.26227226089232, 128.1321451513275 35.26230110258564)))","[[128.13214515132748, 35.26230110258564], [128.13218016781536, 35.266809350981426], [128.1376770846511, 35.26678050450236], [128.13764176373883, 35.26227226089232], [128.13214515132748, 35.26230110258564]]",POINT (128.1349110417216 35.26454082555031),6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,0,0,2.068181818,0,0,0.0,0.018160213098364634,0.0,0.0,0.07264085239345854,0.004153665026394561
648,861,금산면,금산면,"MULTIPOLYGON (((128.1645363299561 35.18999234032479, 128.1645730422982 35.19450061374895, 128.1700650485368 35.19447034952053, 128.1700280328604 35.1899620811219, 128.1645363299561 35.18999234032479)))","[[128.16453632995615, 35.189992340324785], [128.16457304229817, 35.19450061374895], [128.17006504853677, 35.19447034952053], [128.17002803286042, 35.1899620811219], [128.16453632995615, 35.189992340324785]]",POINT (128.1673006132421 35.19223136693343),71.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,0,0,6.915492958,0,0,0.0,0.09569018319521794,0.0,0.0,0.38276073278087175,0.02188658057889518
649,863,대곡면,대곡면,"MULTIPOLYGON (((128.1431027508828 35.25773492735216, 128.1431383683079 35.26224316953211, 128.1486349649671 35.26221382850618, 128.1485990431886 35.25770559119432, 128.1431027508828 35.25773492735216)))","[[128.14310275088278, 35.25773492735216], [128.14313836830786, 35.262243169532105], [128.14863496496707, 35.262213828506184], [128.14859904318863, 35.257705591194316], [128.14310275088278, 35.25773492735216]]",POINT (128.1458687816721 35.25997439995252),70.0,38.0,0,1,0,0,0,0,0,0,0,0,0,0,2.068181818,0,1,2.068181818,0,0,0.14285714285714285,0.018160213098364634,0.0,0.0,0.6440694238220299,0.036828431277336905
650,864,내동면,내동면,"MULTIPOLYGON (((128.0103993169766 35.13212902705677, 128.010427453938 35.13663746836619, 128.0159157243225 35.13661422792768, 128.0158872848565 35.13210579048043, 128.0103993169766 35.13212902705677)))","[[128.01039931697662, 35.13212902705677], [128.01042745393795, 35.13663746836619], [128.0159157243225, 35.13661422792768], [128.01588728485655, 35.13210579048043], [128.01039931697662, 35.13212902705677]]",POINT (128.0131574448915 35.13437164916872),20.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,0,0,1.2125,0,0,0.0,0.004474071679771673,0.0,0.0,0.01789628671908669,0.0010233247242855026
651,866,대곡면,대곡면,"MULTIPOLYGON (((128.1600305053893 35.31174467507366, 128.1600671333387 35.31625286172839, 128.1655673633144 35.31622271176212, 128.1655304302051 35.31171453010624, 128.1600305053893 35.31174467507366)))","[[128.16003050538927, 35.31174467507366], [128.1600671333387, 35.31625286172839], [128.1655673633144, 35.31622271176212], [128.16553043020505, 35.31171453010624], [128.16003050538927, 35.31174467507366]]",POINT (128.1627988578938 35.31398371551522),17.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,0,0,2.068181818,0,0,0.0,0.018160213098364634,0.0,0.0,0.07264085239345854,0.004153665026394561
652,867,금곡면,문산읍,"MULTIPOLYGON (((128.1478107787874 35.15852351113178, 128.1478465255077 35.16303182314191, 128.1533364340397 35.16300234033681, 128.1533003844508 35.15849403322446, 128.1478107787874 35.15852351113178)))","[[128.1478107787874, 35.158523511131776], [128.14784652550773, 35.16303182314191], [128.15333643403966, 35.16300234033681], [128.15330038445077, 35.158494033224464], [128.1478107787874, 35.158523511131776]]",POINT (128.1505735305295 35.16076294768916),67.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,0,0,4.13253012,0,0,0.0,0.05117828383923932,0.0,0.0,0.2047131353569573,0.011705669231000675
653,868,수곡면,수곡면,"MULTIPOLYGON (((127.9282916685812 35.17302408332954, 127.9283153150296 35.17753254723686, 127.9338063978329 35.17751300567817, 127.9337824482557 35.17300454501668, 127.9282916685812 35.17302408332954)))","[[127.92829166858124, 35.173024083329544], [127.92831531502955, 35.177532547236865], [127.93380639783291, 35.17751300567817], [127.9337824482557, 35.17300454501668], [127.92829166858124, 35.173024083329544]]",POINT (127.9310489573144 35.17526856605783),12.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,0,0,0.932773109,0,0,0.0,0.0,0.0,0.0,0.0,0.0
654,869,금곡면,금곡면,"MULTIPOLYGON (((128.2078836765539 35.12211940594275, 128.2079226853696 35.12662768899327, 128.2134100812317 35.12659551277148, 128.213370770105 35.12208723506858, 128.2078836765539 35.12211940594275)))","[[128.2078836765539, 35.12211940594275], [128.20792268536962, 35.12662768899327], [128.21341008123167, 35.12659551277148], [128.213370770105, 35.122087235068584], [128.2078836765539, 35.12211940594275]]",POINT (128.2106468031322 35.12435748139631),15.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,0,0,1.632183908,0,0,0.0,0.011186675822069529,0.0,0.0,0.044746703288278115,0.002558654123278331
655,870,정촌면,정촌면,"MULTIPOLYGON (((128.1366559558306 35.13604006152024, 128.1366910578132 35.14054840016044, 128.1421794684673 35.14051943893563, 128.1421440639488 35.13601110510794, 128.1366559558306 35.13604006152024)))","[[128.13665595583063, 35.13604006152024], [128.13669105781315, 35.14054840016044], [128.14217946846733, 35.140519438935634], [128.14214406394885, 35.13601110510794], [128.13665595583063, 35.13604006152024]]",POINT (128.1394176363507 35.13827977214438),16.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,0,0,4.276923077,0,0,0.0,0.05348776662569116,0.0,0.0,0.21395106650276463,0.012233901902455897
656,871,사봉면,사봉면,"MULTIPOLYGON (((128.3074515842664 35.20264905784897, 128.3074962123908 35.20715717693466, 128.31298889326 35.20712041980683, 128.3129439616512 35.20261230682369, 128.3074515842664 35.20264905784897)))","[[128.3074515842664, 35.202649057848966], [128.30749621239082, 35.20715717693466], [128.31298889325996, 35.207120419806834], [128.31294396165117, 35.20261230682369], [128.3074515842664, 35.202649057848966]]",POINT (128.3102201626849 35.20488476111669),6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,0,0,1.913793103,0,0,0.0,0.015690853878060573,0.0,0.0,0.0627634155122423,0.00358886487920325
657,872,명석면,명석면,"MULTIPOLYGON (((128.0385823081132 35.24471988372945, 128.0386121226413 35.24922822069498, 128.0441079450811 35.24920363574778, 128.0440778263716 35.24469530286196, 128.0385823081132 35.24471988372945)))","[[128.03858230811318, 35.24471988372945], [128.0386121226413, 35.24922822069498], [128.04410794508107, 35.24920363574778], [128.04407782637162, 35.24469530286196], [128.03858230811318, 35.24471988372945]]",POINT (128.0413450504138 35.24696178155543),30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,0,0,1.79245283,0,0,0.0,0.013750085591163681,0.0,0.0,0.055000342364654724,0.0031449658283520658
658,873,신안동,신안동,"MULTIPOLYGON (((128.0655906345969 35.17696933529944, 128.0656218658157 35.18147770227259, 128.0711130986129 35.18145193378408, 128.0710815642317 35.17694357109072, 128.0655906345969 35.17696933529944)))","[[128.0655906345969, 35.17696933529944], [128.06562186581573, 35.181477702272595], [128.0711130986129, 35.18145193378408], [128.0710815642317, 35.17694357109072], [128.0655906345969, 35.17696933529944]]",POINT (128.0683517906687 35.17921065635664),8141.0,1719.0,0,7,0,0,0,0,0,0,0,1,1,0,59.2,0,7,59.2,1,1,1.0,0.9319509781841231,1.0,0.022727272727272728,10.773258458191037,0.6160239782941644
659,875,명석면,명석면,"MULTIPOLYGON (((128.0387314469813 35.26726153468238, 128.0387612946306 35.27176985470959, 128.0442586389905 35.27174524935714, 128.044228486822 35.26723693341187, 128.0387314469813 35.26726153468238)))","[[128.03873144698133, 35.267261534682376], [128.03876129463058, 35.27176985470959], [128.04425863899047, 35.27174524935714], [128.04422848682205, 35.267236933411866], [128.03873144698133, 35.267261534682376]]",POINT (128.0414949667183 35.26950341385439),53.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,1.79245283,0,1,1.79245283,0,0,0.14285714285714285,0.013750085591163681,0.0,0.0,0.6264289137932261,0.035819732079294404
660,877,집현면,집현면,"MULTIPOLYGON (((128.121014349091 35.2443249716471, 128.121048726177 35.24883324306892, 128.126544441192 35.24880491481838, 128.1265097599484 35.24429664809742, 128.121014349091 35.2443249716471)))","[[128.12101434909096, 35.2443249716471], [128.12104872617695, 35.248833243068916], [128.126544441192, 35.24880491481838], [128.12650975994842, 35.24429664809742], [128.12101434909096, 35.2443249716471]]",POINT (128.1237793189431 35.24656496520413),62.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,0,0,2.517241379,0,0,0.0,0.02534266401403581,0.0,0.0,0.10137065605614325,0.005796459359843519
661,878,집현면,집현면,"MULTIPOLYGON (((128.0936357723739 35.25798771954275, 128.093668650542 35.26249600367133, 128.0991653159568 35.2624689096777, 128.0991321334201 35.25796063004439, 128.0936357723739 35.25798771954275)))","[[128.0936357723739, 35.25798771954275], [128.093668650542, 35.26249600367133], [128.0991653159568, 35.2624689096777], [128.09913213342014, 35.257960630044394], [128.0936357723739, 35.25798771954275]]",POINT (128.0964004679213 35.26022833654082),23.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,0,0,2.517241379,0,0,0.0,0.02534266401403581,0.0,0.0,0.10137065605614325,0.005796459359843519
